"id","playerid","role","name","team","year","s1","s2","s3","s4","s5","s6","s7","s8","s9","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14","b15","b16","ballsum","ballnoswing","strikesum","strikenoswing","strikeeirswing","plateappearance","hit","single","twobase","threebase","homerun","walk","hitbypitch","strikeout","doubleplay","atbats","sacrificeflight","allbunt","okbunt","allstolenbase","stolenbase"
"4573","1000176","playerB","拓也","ソフトバンク","2021","0.333","0.345","0.125","0.231","0.257","0.167","0.286","0.350","0.263","0.000","0.000","0.000","---","0.000","0.000","0.000","0.000","---","0.500","---","0.000","0.077","0.190","0.167","---","953","751","1088","340","126","479","92","65","15","0","12","44","2","142","7","405","2","31","26","12","6"
"4581","1300079","playerB","上林 誠知","ソフトバンク","2021","0.000","0.167","0.222","0.600","0.286","0.167","0.000","0.000","0.667","---","1.000","0.000","0.000","0.500","---","---","---","0.000","---","0.000","---","0.000","0.000","0.000","0.000","156","98","163","42","18","72","13","9","1","1","2","3","0","18","2","68","1","0","0","4","2"
"4591","1100120","playerB","釜元 豪","ソフトバンク","2021","---","---","---","0.000","1.000","1.000","1.000","1.000","0.000","---","---","---","---","---","---","---","---","---","---","1.000","---","---","---","0.000","0.000","18","13","24","4","3","10","5","3","1","0","1","0","0","0","0","10","0","0","0","2","2"
"4594","20204","playerB","和田 毅","ソフトバンク","2021","0.000","---","0.000","---","---","---","---","---","0.000","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","2","2","8","4","0","3","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0"
"4603","1200109","playerB","真砂 勇介","ソフトバンク","2021","0.000","0.600","0.286","0.214","0.700","0.222","0.143","0.636","0.167","---","0.000","0.000","0.000","---","0.000","0.000","---","---","0.333","---","0.000","0.000","0.000","---","---","223","148","252","58","36","124","29","23","4","1","1","6","1","41","0","114","1","2","2","4","1"
"4608","1400127","playerB","栗原 陵矢","ソフトバンク","2021","0.300","0.395","0.333","0.265","0.190","0.333","0.321","0.346","0.365","---","0.167","0.167","0.000","---","0.000","0.000","0.000","0.250","0.000","0.200","0.000","0.000","0.050","0.143","0.500","1089","825","1187","323","106","596","146","90","32","3","21","53","2","90","9","531","7","4","3","9","7"
"4614","1300080","playerB","石川 柊太","ソフトバンク","2021","---","---","---","---","---","---","---","0.000","1.000","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","3","3","6","1","0","2","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0"
"4619","1800007","playerB","グラシアル","ソフトバンク","2021","0.455","0.333","0.125","0.333","0.667","0.231","0.267","0.308","0.167","0.000","0.000","0.000","---","---","---","1.000","---","---","0.000","0.000","0.000","0.250","0.000","0.167","---","288","224","295","109","16","150","42","31","6","0","5","11","1","27","4","138","0","0","0","2","2"
"4632","1500143","playerB","川瀬 晃","ソフトバンク","2021","---","0.500","0.000","0.000","1.000","0.000","---","0.250","---","---","0.000","---","0.000","---","---","---","---","---","---","0.000","---","0.000","---","0.000","---","56","39","69","22","2","30","5","5","0","0","0","2","0","9","0","27","0","1","1","1","1"
"4636","1800108","playerB","野村 大樹","ソフトバンク","2021","---","1.000","---","---","0.000","---","0.000","---","1.000","---","---","---","---","---","---","---","---","---","---","---","0.000","0.000","---","---","---","39","30","44","17","2","19","3","2","1","0","0","2","0","5","0","17","0","0","0","0","0"
"4641","1600167","playerB","三森 大貴","ソフトバンク","2021","0.250","0.238","0.200","0.067","0.353","0.297","0.438","0.269","0.270","---","0.000","0.200","0.143","0.000","---","0.333","0.000","0.000","---","0.500","0.000","0.200","0.133","0.000","0.143","606","365","707","140","88","345","82","67","9","6","0","11","0","77","3","329","2","4","3","21","16"
"4645","1700135","playerB","周東 佑京","ソフトバンク","2021","0.200","0.267","0.385","0.200","0.176","0.238","0.000","0.333","0.143","---","0.000","0.200","0.000","---","---","---","0.000","0.000","---","0.000","0.000","0.000","0.200","0.000","---","319","248","412","131","38","188","34","30","1","0","3","12","1","49","1","169","0","8","6","26","21"
"4651","1600166","playerB","九鬼 隆平","ソフトバンク","2021","---","---","0.000","1.000","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","1","1","6","0","1","2","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0"
"4653","1900104","playerB","柳町 達","ソフトバンク","2021","0.000","0.333","0.500","0.500","0.250","0.200","0.000","0.750","0.091","---","0.000","---","---","0.000","---","---","---","---","---","---","0.000","0.000","0.000","---","---","103","87","122","34","19","54","11","7","3","0","1","5","0","12","1","48","0","1","1","0","0"
"4656","1900101","playerB","海野 隆司","ソフトバンク","2021","---","---","0.000","---","1.000","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","0.000","0.000","---","---","6","3","8","3","1","5","1","0","1","0","0","0","0","1","0","4","1","0","0","0","0"
"4658","1400129","playerB","笠谷 俊介","ソフトバンク","2021","---","0.000","---","---","---","---","0.000","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","3","3","6","2","0","2","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0"
"4660","1700136","playerB","リチャード","ソフトバンク","2021","0.100","0.273","0.000","0.286","0.400","0.182","0.200","0.333","0.000","---","---","---","---","0.000","---","0.000","0.000","---","0.333","---","0.000","0.000","0.000","0.000","---","262","176","263","69","36","116","19","8","4","0","7","6","2","38","1","105","3","0","0","0","0"
"4662","1560434","playerB","アルバレス","ソフトバンク","2021","0.000","0.500","0.000","0.200","0.000","0.500","0.000","0.000","---","---","0.000","0.333","---","---","0.000","---","1.000","---","1.000","---","0.000","---","0.000","---","0.000","72","52","77","18","5","40","6","4","1","0","1","3","0","7","1","37","0","0","0","0","0"
"4663","1500140","playerB","谷川原 健太","ソフトバンク","2021","0.000","0.000","0.250","0.000","0.200","0.000","0.000","0.000","0.333","---","---","1.000","0.000","---","---","---","---","---","0.000","0.000","---","0.000","1.000","0.500","0.000","112","88","129","27","28","57","7","5","1","0","1","7","0","21","0","48","0","2","2","2","1"
"4665","1900100","playerB","佐藤 直樹","ソフトバンク","2021","---","---","---","0.000","---","---","---","---","---","---","0.000","---","---","---","---","---","---","0.000","0.000","---","0.000","0.000","0.000","---","---","34","22","23","9","2","11","0","0","0","0","0","2","0","5","0","9","0","0","0","1","1"
"4686","600020","playerB","銀次","楽天","2021","0.250","0.364","0.429","0.222","0.333","0.300","0.000","0.200","0.143","0.000","0.000","0.500","0.667","---","---","---","0.000","0.500","---","---","---","---","---","0.000","0.000","173","141","216","76","10","105","26","25","1","0","0","14","0","11","2","91","0","1","0","0","0"
"4704","1100132","playerB","島内 宏明","楽天","2021","0.290","0.388","0.406","0.150","0.450","0.268","0.190","0.292","0.156","0.000","0.000","0.077","0.333","0.000","---","0.333","0.000","0.077","0.000","0.000","0.000","0.000","0.167","0.105","0.000","1182","977","1270","489","70","599","125","65","34","5","21","97","8","87","15","486","6","2","2","4","2"
"4730","1100130","playerB","岡島 豪郎","楽天","2021","0.421","0.217","0.200","0.289","0.378","0.317","0.208","0.429","0.306","---","0.000","0.000","0.333","0.000","---","0.000","---","0.200","---","0.250","1.000","0.000","0.273","0.063","0.000","915","673","1080","351","88","507","129","87","30","4","8","28","9","94","9","461","4","5","5","9","3"
"4766","1000154","playerB","塩見 貴洋","楽天","2021","---","---","---","---","---","---","---","---","0.000","---","---","0.000","---","---","---","---","---","---","---","---","---","---","---","---","---","2","1","5","3","0","2","0","0","0","0","0","0","0","1","0","2","0","1","0","0","0"
"4796","1200117","playerB","則本 昂大","楽天","2021","0.000","---","---","0.000","---","0.000","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","7","7","11","6","3","4","0","0","0","0","0","0","0","2","0","4","0","0","0","0","0"
"4811","1300085","playerB","内田 靖人","楽天","2021","0.400","0.000","1.000","0.429","0.200","0.111","0.000","0.333","0.250","---","---","---","---","---","---","---","0.000","---","1.000","---","0.000","0.000","0.000","---","0.000","94","65","126","29","30","60","11","8","2","0","1","1","1","19","1","54","3","1","1","0","0"
"4814","1200119","playerB","下妻 貴寛","楽天","2021","0.000","1.000","0.000","0.500","0.000","1.000","0.000","0.500","0.000","---","---","---","---","---","---","---","---","---","---","---","---","0.000","0.000","---","---","43","36","46","16","1","27","4","4","0","0","0","4","0","5","0","23","0","0","0","0","0"
"4833","1600003","playerB","茂木 栄五郎","楽天","2021","0.278","0.400","0.286","0.316","0.472","0.298","0.125","0.258","0.171","---","0.000","0.083","0.167","0.000","0.000","0.000","1.000","0.143","---","0.000","---","0.429","0.067","0.125","0.000","937","722","1004","263","130","466","106","69","19","4","14","48","6","107","6","410","2","4","0","11","6"
"4847","1600006","playerB","足立 祐一","楽天","2021","0.000","0.000","0.500","0.000","0.000","---","0.000","0.000","0.000","---","---","---","---","---","0.000","---","---","---","---","---","---","0.000","---","---","---","30","23","51","12","2","20","1","0","1","0","0","1","0","2","0","17","0","3","2","0","0"
"4854","1600007","playerB","村林 一輝","楽天","2021","0.333","0.250","0.000","0.000","0.500","0.000","0.286","0.000","0.000","---","0.000","---","0.000","---","0.000","---","---","---","---","---","---","0.000","0.000","0.000","---","64","47","80","23","4","47","6","4","1","0","1","2","0","8","2","40","0","8","5","6","4"
"4860","1600094","playerB","田中 和基","楽天","2021","0.500","0.500","0.000","0.167","0.000","0.000","0.500","0.250","0.000","0.000","---","0.000","---","---","---","0.000","---","0.000","0.000","---","0.000","---","0.000","0.000","---","135","108","145","45","16","67","8","8","0","0","0","7","1","16","0","59","0","1","0","0","0"
"4866","1700034","playerB","山﨑 剛","楽天","2021","0.333","0.333","0.400","0.000","0.200","0.389","0.250","0.235","0.222","---","0.000","0.333","0.250","---","---","0.000","---","0.000","0.000","0.000","---","---","0.200","0.167","0.000","311","233","380","93","47","194","43","30","6","3","4","15","3","41","5","168","1","9","7","5","4"
"4878","1700033","playerB","岩見 雅紀","楽天","2021","---","---","0.000","---","0.500","0.000","0.000","---","---","---","---","---","---","---","---","---","---","---","---","---","0.000","---","---","0.000","---","14","10","15","3","2","8","1","0","1","0","0","1","0","3","0","7","0","0","0","0","0"
"4885","1800117","playerB","辰己 涼介","楽天","2021","0.304","0.289","0.320","0.200","0.297","0.200","0.435","0.273","0.156","---","0.000","0.125","0.667","0.000","0.000","0.000","---","0.333","---","0.200","0.000","0.000","0.000","0.053","0.000","872","677","896","260","81","443","84","60","13","1","10","51","6","99","7","374","1","12","11","12","6"
"4889","1800122","playerB","渡邊 佳明","楽天","2021","0.500","0.300","0.400","0.143","0.375","0.214","0.000","0.364","0.222","---","0.250","---","---","---","---","0.333","0.000","0.000","---","0.000","0.000","0.000","0.000","0.000","0.000","183","130","231","56","12","113","27","24","2","0","1","11","1","19","3","99","0","3","2","1","0"
"4893","1800118","playerB","太田 光","楽天","2021","0.188","0.471","0.150","0.220","0.320","0.136","0.208","0.130","0.000","0.000","0.000","0.000","---","0.000","0.000","1.000","---","0.000","0.000","---","0.000","0.143","0.000","0.000","---","487","368","568","154","75","281","45","37","4","0","4","17","7","64","2","240","1","18","16","2","1"
"4897","1800123","playerB","小郷 裕哉","楽天","2021","0.333","0.429","0.333","0.143","0.200","0.071","0.000","0.000","0.250","---","---","0.000","0.000","0.000","---","0.000","---","0.333","---","0.000","---","---","0.250","0.000","1.000","158","109","197","48","27","88","14","8","3","1","2","6","2","23","0","77","0","3","3","2","1"
"4901","1900112","playerB","小深田 大翔","楽天","2021","0.261","0.333","0.308","0.261","0.270","0.235","0.235","0.361","0.264","---","0.000","0.000","0.286","0.000","---","0.500","---","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","832","692","1036","377","55","455","97","81","10","3","3","44","3","65","1","391","1","17","16","10","5"
"4904","1900113","playerB","黒川 史陽","楽天","2021","0.100","0.286","0.000","0.200","0.667","0.222","---","0.000","0.375","---","0.000","0.000","0.500","---","---","---","---","---","---","---","---","0.000","0.000","0.000","0.000","136","89","181","45","17","80","14","11","2","0","1","3","1","17","1","75","0","1","1","0","0"
"4906","1900117","playerB","瀧中 瞭太","楽天","2021","0.000","---","0.000","0.000","---","---","---","---","0.000","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","7","7","14","7","2","5","0","0","0","0","0","0","0","4","0","5","0","0","0","0","0"
"4907","2100007","playerB","カスティーヨ","楽天","2021","0.429","0.000","0.500","0.333","0.636","0.250","0.000","0.000","0.200","---","0.000","0.000","0.000","---","0.000","0.000","---","---","0.000","---","0.000","0.000","0.000","0.000","---","114","75","150","41","11","76","16","14","1","0","1","4","1","17","1","71","0","0","0","1","0"
"4908","2000140","playerB","ディクソン","楽天","2021","0.250","0.375","0.500","0.238","0.500","0.000","0.100","0.083","0.000","---","0.000","0.000","0.000","---","---","0.000","0.000","0.000","0.000","---","0.000","0.000","0.000","0.000","---","288","209","230","67","36","123","18","10","3","1","4","12","3","42","3","108","0","0","0","3","2"
